year,month,day,week,high_temp_2,high_temp_1,average,actual
2011,01,03,Mon,0,0,4.9,1
2011,01,04,Tue,0,1,5.0,0
2011,01,05,Wed,1,0,3.4,-1
2011,01,06,Thu,0,-1,2.2,-1
2011,01,07,Fri,-1,-1,4.6,4
2011,01,08,Sat,-1,4,3.2,-2
2011,01,09,Sun,4,-2,3.5,-1
2011,01,10,Mon,-2,-1,4.0,1
2011,01,11,Tue,-1,1,5.3,0
2011,01,12,Wed,1,0,5.4,3
2011,01,13,Thu,0,3,5.1,2
2011,01,14,Fri,3,2,4.9,2
2011,01,15,Sat,2,2,4.4,0
2011,01,16,Sun,2,0,4.5,-1
2011,01,26,Wed,0,-1,4.8,2
2011,01,29,Sat,-1,2,5.9,3
2011,01,30,Sun,2,3,5.7,3
2011,01,31,Mon,3,3,5.8,4
2011,02,01,Tue,3,4,6.0,5
2011,02,02,Wed,4,5,7.3,9
2011,02,03,Thu,5,9,8.1,10
2011,02,04,Fri,9,10,9.1,11
2011,02,05,Sat,10,11,8.0,14
2011,02,06,Sun,11,14,6.7,11
2011,02,07,Mon,14,11,6.2,13
2011,02,08,Tue,11,13,6.1,9
2011,02,09,Wed,13,9,5.8,4
2011,02,10,Thu,9,4,6.2,6
2011,02,11,Fri,4,6,7.7,6
2011,02,12,Sat,6,6,8.2,4
2011,02,13,Sun,6,4,8.9,7
2011,02,14,Mon,4,7,7.8,10
2011,02,15,Tue,7,10,8.1,6
2011,02,16,Wed,10,6,8.0,6
2011,02,17,Thu,6,6,7.5,7
2011,02,18,Fri,6,7,7.9,6
2011,02,19,Sat,7,6,10.3,8
2011,02,20,Sun,6,8,9.3,11
2011,02,21,Mon,8,11,9.0,11
2011,02,22,Tue,11,11,9.8,11
2011,02,23,Wed,11,11,11.8,17
2011,02,24,Thu,11,17,12.9,17
2011,02,25,Fri,17,17,12.4,8
2011,02,26,Sat,17,8,11.2,5
2011,02,27,Sun,8,5,10.3,4
2011,02,28,Mon,5,4,10.7,5
2011,03,01,Tue,4,5,11.1,8
2011,03,02,Wed,5,8,11.3,12
2011,03,03,Thu,8,12,13.4,10
2011,03,04,Fri,12,10,13.0,12
2011,03,05,Sat,10,12,12.9,9
2011,03,06,Sun,12,9,13.1,13
2011,03,07,Mon,9,13,13.6,16
2011,03,08,Tue,13,16,14.0,17
2011,03,09,Wed,16,17,14.5,13
2011,03,10,Thu,17,13,13.5,15
2011,03,11,Fri,13,15,15.4,17
2011,03,12,Sat,15,17,16.5,19
2011,03,13,Sun,17,19,15.6,20
2011,03,14,Mon,19,20,16.2,10
2011,03,15,Tue,20,10,16.0,12
2011,03,16,Wed,10,12,16.7,15
2011,03,17,Thu,12,15,17.2,19
2011,03,18,Fri,15,19,17.7,15
2011,03,19,Sat,19,15,17.0,9
2011,03,20,Sun,15,9,17.6,6
2011,03,21,Mon,9,6,16.1,7
2011,03,22,Tue,6,7,17.0,12
2011,03,23,Wed,7,12,17.1,12
2011,03,24,Thu,12,12,17.7,11
2011,03,25,Fri,12,11,19.0,15
2011,03,26,Sat,11,15,20.3,17
2011,03,27,Sun,15,17,19.9,17
2011,03,28,Mon,17,17,21.9,19
2011,03,29,Tue,17,19,22.2,21
2011,03,30,Wed,19,21,21.0,22
2011,03,31,Thu,21,22,21.8,22
2011,04,01,Fri,22,22,21.1,17
2011,04,02,Sat,22,17,19.9,13
2011,04,03,Sun,17,13,19.5,13
2011,04,04,Mon,13,13,19.3,15
2011,04,05,Tue,13,15,19.4,14
2011,04,06,Wed,15,14,19.4,13
2011,04,07,Thu,14,13,21.3,12
2011,04,08,Fri,13,12,22.7,19
2011,04,09,Sat,12,19,21.9,24
2011,04,10,Sun,19,24,20.1,24
2011,04,11,Mon,24,24,21.3,20
2011,04,12,Tue,24,20,19.7,24
2011,04,13,Wed,20,24,22.2,27
2011,04,14,Thu,24,27,24.0,28
2011,04,15,Fri,27,28,24.5,27
2011,04,16,Sat,28,27,24.6,27
2011,04,17,Sun,27,27,25.3,26
2011,04,18,Mon,27,26,24.3,28
2011,04,19,Tue,26,28,23.1,28
2011,04,20,Wed,28,28,20.3,19
2011,04,21,Thu,28,19,22.8,25
2011,04,22,Fri,19,25,23.5,28
2011,04,23,Sat,25,28,24.3,29
2011,04,24,Sun,28,29,25.1,30
2011,04,25,Mon,29,30,25.5,31
2011,04,26,Tue,30,31,26.4,31
2011,04,27,Wed,31,31,26.3,29
2011,04,28,Thu,31,29,26.8,32
2011,04,29,Fri,29,32,28.7,33
2011,04,30,Sat,32,33,27.8,28
2011,05,01,Sun,33,28,26.5,22
2011,05,02,Mon,28,22,26.2,22
2011,05,03,Tue,22,22,25.8,26
2011,05,04,Wed,22,26,27.1,29
2011,05,05,Thu,26,29,26.7,30
2011,05,06,Fri,29,30,25.2,31
2011,05,07,Sat,30,31,24.6,32
2011,05,08,Sun,31,32,26.2,31
2011,05,09,Mon,32,31,25.8,21
2011,05,10,Tue,31,21,25.7,21
2011,05,11,Wed,21,21,27.4,26
2011,05,12,Thu,21,26,26.7,25
2011,05,13,Fri,26,25,26.6,23
2011,05,14,Sat,25,23,25.6,25
2011,05,15,Sun,23,25,28.1,29
2011,05,16,Mon,25,29,28.4,31
2011,05,17,Tue,29,31,28.9,35
2011,05,18,Wed,31,35,29.5,36
2011,05,19,Thu,35,36,29.8,33
2011,05,20,Fri,36,33,28.1,24
2011,05,21,Sat,33,24,28.0,17
2011,05,22,Sun,24,17,27.8,22
2011,05,23,Mon,17,22,28.6,24
2011,05,24,Tue,22,24,27.4,22
2011,05,25,Wed,24,22,28.5,27
2011,05,26,Thu,22,27,29.0,29
2011,05,27,Fri,27,29,28.8,31
2011,05,28,Sat,29,31,27.8,31
2011,05,29,Sun,31,31,27.7,23
2011,05,30,Mon,31,23,29.1,25
2011,05,31,Tue,23,25,29.4,30
2011,06,01,Wed,25,30,30.7,32
2011,06,02,Thu,30,32,31.3,30
2011,06,03,Fri,32,30,31.3,30
2011,06,04,Sat,30,30,30.3,31
2011,06,05,Sun,30,31,30.0,30
2011,06,06,Mon,31,30,33.1,33
2011,06,07,Tue,30,33,32.6,37
2011,06,08,Wed,33,37,30.9,37
2011,06,09,Thu,37,37,29.4,23
2011,06,10,Fri,37,23,33.2,33
2011,06,11,Sat,23,33,32.7,35
2011,06,12,Sun,33,35,32.4,33
2011,06,13,Mon,35,33,33.0,32
2011,06,14,Tue,33,32,33.3,34
2011,06,15,Wed,32,34,31.8,36
2011,06,16,Thu,34,36,31.3,33
2011,06,17,Fri,36,33,32.1,26
2011,06,18,Sat,33,26,32.3,31
2011,06,19,Sun,26,31,32.5,28
2011,06,20,Mon,31,28,30.2,27
2011,06,21,Tue,28,27,29.6,21
2011,06,22,Wed,27,21,30.4,25
2011,06,23,Thu,21,25,31.7,35
2011,06,24,Fri,25,35,30.1,36
2011,06,25,Sat,35,36,32.2,34
2011,06,26,Sun,36,34,30.4,25
2011,06,27,Mon,34,25,30.7,31
2011,06,28,Tue,25,31,31.1,35
2011,06,29,Wed,31,35,32.7,35
2011,06,30,Thu,35,35,32.4,36
2011,07,01,Fri,35,36,33.8,36
2011,07,02,Sat,36,36,33.2,36
2011,07,03,Sun,36,36,32.4,26
2011,07,04,Mon,36,26,32.0,29
2011,07,05,Tue,26,29,32.0,26
2011,07,06,Wed,29,26,32.1,23
2011,07,07,Thu,26,23,33.8,32
2011,07,08,Fri,23,32,32.5,36
2011,07,09,Sat,32,36,30.9,32
2011,07,10,Sun,36,32,31.7,33
2011,07,11,Mon,32,33,31.9,29
2011,07,12,Tue,33,29,32.7,30
2011,07,13,Wed,29,30,34.0,32
2011,07,14,Thu,30,32,32.4,36
2011,07,15,Fri,32,36,33.7,36
2011,07,16,Sat,36,36,33.7,36
2011,07,17,Sun,36,36,32.2,36
2011,07,18,Mon,36,36,31.1,35
2011,07,19,Tue,36,35,33.3,34
2011,07,20,Wed,35,34,34.7,34
2011,07,21,Thu,34,34,33.4,27
2011,07,22,Fri,34,27,32.4,29
2011,07,23,Sat,27,29,33.6,30
2011,07,24,Sun,29,30,33.7,36
2011,07,25,Mon,30,36,34.9,38
2011,07,26,Tue,36,38,34.4,34
2011,07,27,Wed,38,34,36.0,36
2011,07,28,Thu,34,36,35.2,35
2011,07,29,Fri,36,35,32.4,24
2011,07,30,Sat,35,24,34.3,31
2011,07,31,Sun,24,31,33.9,25
2011,08,01,Mon,31,25,33.0,23
2011,08,02,Tue,25,23,33.1,28
2011,08,03,Wed,23,28,33.3,29
2011,08,04,Thu,28,29,32.7,24
2011,08,05,Fri,29,24,33.8,26
2011,08,06,Sat,24,26,32.0,30
2011,08,07,Sun,26,30,30.2,32
2011,08,08,Mon,30,32,31.5,35
2011,08,09,Tue,32,35,31.7,35
2011,08,10,Wed,35,35,33.5,34
2011,08,11,Thu,35,34,33.3,34
2011,08,12,Fri,34,34,33.2,32
2011,08,13,Sat,34,32,33.6,34
2011,08,14,Sun,32,34,32.9,36
2011,08,15,Mon,34,36,33.6,36
2011,08,16,Tue,36,36,32.2,29
2011,08,17,Wed,36,29,31.2,32
2011,08,18,Thu,29,32,30.4,27
2011,08,19,Fri,32,27,30.6,23
2011,08,20,Sat,27,23,30.4,23
2011,08,21,Sun,23,23,30.2,21
2011,08,22,Mon,23,21,29.7,26
2011,08,23,Tue,21,26,30.2,26
2011,08,24,Wed,26,26,31.7,29
2011,08,25,Thu,26,29,29.8,28
2011,08,26,Fri,29,28,29.6,30
2011,08,27,Sat,28,30,30.4,30
2011,08,28,Sun,30,30,30.6,29
2011,08,29,Mon,30,29,30.9,31
2011,08,30,Tue,29,31,29.2,32
2011,08,31,Wed,31,32,29.2,32
2011,09,01,Thu,32,32,27.8,32
2011,09,02,Fri,32,32,28.9,30
2011,09,03,Sat,32,30,28.9,28
2011,09,04,Sun,30,28,28.3,24
2011,09,05,Mon,28,24,26.7,20
2011,09,06,Tue,24,20,27.7,18
2011,09,07,Wed,20,18,28.1,20
2011,09,08,Thu,18,20,26.8,26
2011,09,09,Fri,20,26,25.0,25
2011,09,10,Sat,26,25,25.0,22
2011,09,11,Sun,25,22,25.7,18
2011,09,12,Mon,22,18,26.2,21
2011,09,13,Tue,18,21,24.6,19
2011,09,14,Wed,21,19,24.2,23
2011,09,15,Thu,19,23,25.1,24
2011,09,16,Fri,23,24,23.6,22
2011,09,17,Sat,24,22,24.1,16
2011,09,18,Sun,22,16,24.4,15
2011,09,19,Mon,16,15,23.5,14
2011,09,20,Tue,15,14,24.5,18
2011,09,21,Wed,14,18,25.3,22
2011,09,22,Thu,18,22,25.0,24
2011,09,23,Fri,22,24,24.6,24
2011,09,24,Sat,24,24,24.0,25
2011,09,25,Sun,24,25,23.1,23
2011,09,26,Mon,25,23,23.5,23
2011,09,27,Tue,23,23,22.4,19
2011,09,28,Wed,23,19,23.7,17
2011,09,29,Thu,19,17,24.8,22
2011,09,30,Fri,17,22,24.5,24
2011,10,01,Sat,22,24,23.7,23
2011,10,02,Sun,24,23,23.3,18
2011,10,03,Mon,23,18,22.2,17
2011,10,04,Tue,18,17,21.2,19
2011,10,05,Wed,17,19,21.8,24
2011,10,06,Thu,19,24,20.6,25
2011,10,07,Fri,24,25,21.5,23
2011,10,08,Sat,25,23,20.6,23
2011,10,09,Sun,23,23,20.5,21
2011,10,10,Mon,23,21,20.7,22
2011,10,11,Tue,21,22,19.5,18
2011,10,12,Wed,22,18,20.0,18
2011,10,13,Thu,18,18,19.8,21
2011,10,14,Fri,18,21,20.1,23
2011,10,15,Sat,21,23,17.9,22
2011,10,16,Sun,23,22,19.1,23
2011,10,17,Mon,22,23,20.3,24
2011,10,18,Tue,23,24,20.4,22
2011,10,19,Wed,24,22,20.6,19
2011,10,20,Thu,22,19,20.2,20
2011,10,21,Fri,19,20,20.0,21
2011,10,22,Sat,20,21,19.9,17
2011,10,23,Sun,21,17,19.5,16
2011,10,24,Mon,17,16,17.6,17
2011,10,25,Tue,16,17,17.5,15
2011,10,26,Wed,17,15,16.3,14
2011,10,27,Thu,15,14,16.0,15
2011,10,28,Fri,14,15,16.0,17
2011,10,29,Sat,15,17,15.6,18
2011,10,30,Sun,17,18,16.0,18
2011,10,31,Mon,18,18,15.8,16
2011,11,01,Tue,18,16,16.2,15
2011,11,02,Wed,16,15,17.4,15
2011,11,03,Thu,15,15,17.0,16
2011,11,04,Fri,15,16,14.9,15
2011,11,05,Sat,16,15,15.9,15
2011,11,06,Sun,15,15,14.6,14
2011,11,07,Mon,15,14,14.3,14
2011,11,08,Tue,14,14,14.6,15
2011,11,09,Wed,14,15,14.3,17
2011,11,10,Thu,15,17,13.4,16
2011,11,11,Fri,17,16,14.1,16
2011,11,12,Sat,16,16,13.4,13
2011,11,13,Sun,16,13,14.0,15
2011,11,14,Mon,13,15,13.8,14
2011,11,15,Tue,15,14,13.1,11
2011,11,16,Wed,14,11,12.9,11
2011,11,17,Thu,11,11,12.0,11
2011,11,18,Fri,11,11,12.2,13
2011,11,19,Sat,11,13,12.7,14
2011,11,20,Sun,13,14,12.1,14
2011,11,21,Mon,14,14,11.1,11
2011,11,22,Tue,14,11,10.3,13
2011,11,23,Wed,11,13,10.4,13
2011,11,24,Thu,13,13,9.7,11
2011,11,25,Fri,13,11,10.7,12
2011,11,26,Sat,11,12,11.1,9
2011,11,27,Sun,12,9,10.2,11
2011,11,28,Mon,9,11,9.8,9
2011,11,29,Tue,11,9,9.3,7
2011,11,30,Wed,9,7,9.7,7
2011,12,01,Thu,7,7,9.7,8
2011,12,02,Fri,7,8,9.8,8
2011,12,03,Sat,8,8,9.7,7
2011,12,04,Sun,8,7,9.1,5
2011,12,05,Mon,7,5,8.6,5
2011,12,06,Tue,5,5,8.7,5
2011,12,07,Wed,5,5,8.2,6
2011,12,08,Thu,5,6,8.6,8
2011,12,09,Fri,6,8,7.1,6
2011,12,10,Sat,8,6,7.3,5
2011,12,11,Sun,6,5,6.4,7
2011,12,12,Mon,5,7,6.2,6
2011,12,13,Tue,7,6,6.6,7
2011,12,14,Wed,6,7,6.6,7
2011,12,15,Thu,7,7,6.8,6
2011,12,16,Fri,7,6,7.4,5
2011,12,17,Sat,6,5,6.9,4
2011,12,18,Sun,5,4,7.1,5
2011,12,19,Mon,4,5,6.9,5
2011,12,20,Tue,5,5,6.1,5
2011,12,21,Wed,5,5,5.6,4
2011,12,22,Thu,5,4,6.7,5
2011,12,23,Fri,4,5,5.7,5
2011,12,24,Sat,5,5,5.6,7
2011,12,25,Sun,5,7,5.4,8
2011,12,26,Mon,7,8,6.6,6
2011,12,27,Tue,8,6,6.3,5
2011,12,28,Wed,6,5,5.7,6
2011,12,29,Thu,5,6,6.2,5
2011,12,30,Fri,6,5,6.6,5
2011,12,31,Sat,5,5,6.2,5
2012,01,01,Sun,5,5,5.9,6
2012,01,02,Mon,5,6,5.1,4
2012,01,03,Tue,6,4,4.9,3
2012,01,04,Wed,4,3,5.0,3
2012,01,05,Thu,3,3,3.4,3
2012,01,06,Fri,3,3,2.2,3
2012,01,07,Sat,3,3,4.6,3
2012,01,08,Sun,3,3,3.2,3
2012,01,09,Mon,3,3,3.5,5
2012,01,10,Tue,3,5,4.0,4
2012,01,11,Wed,5,4,5.3,4
2012,01,12,Thu,4,4,5.4,5
2012,01,13,Fri,4,5,5.1,4
2012,01,14,Sat,5,4,4.9,4
2012,01,15,Sun,4,4,4.4,6
2012,01,16,Mon,4,6,4.5,2
2012,01,17,Tue,6,2,5.4,4
2012,01,18,Wed,2,4,4.8,3
2012,01,19,Thu,4,3,5.9,1
2012,01,20,Fri,3,1,5.3,1
2012,01,21,Sat,1,1,6.3,1
2012,01,22,Sun,1,1,7.8,1
2012,01,23,Mon,1,1,5.9,0
2012,01,24,Tue,1,0,4.4,0
2012,01,25,Wed,0,0,6.0,2
2012,01,26,Thu,0,2,4.8,3
2012,01,27,Fri,2,3,4.9,3
2012,01,28,Sat,3,3,5.9,5
2012,01,29,Sun,3,5,5.9,4
2012,01,30,Mon,5,4,5.7,7
2012,01,31,Tue,4,7,5.8,8
2012,02,01,Wed,7,8,6.0,5
2012,02,02,Thu,8,5,7.3,4
2012,02,03,Fri,5,4,8.1,7
2012,02,04,Sat,4,7,9.1,7
2012,02,05,Sun,7,7,8.0,8
2012,02,06,Mon,7,8,6.7,4
2012,02,07,Tue,8,4,6.2,2
2012,02,08,Wed,4,2,6.1,4
2012,02,09,Thu,2,4,5.8,2
2012,02,10,Fri,4,2,6.2,4
2012,02,11,Sat,2,4,7.7,6
2012,02,12,Sun,4,6,8.2,5
2012,02,13,Mon,6,5,8.9,8
2012,02,14,Tue,5,8,7.8,7
2012,02,15,Wed,8,7,8.1,6
2012,02,16,Thu,7,6,8.0,5
2012,02,17,Fri,6,5,7.5,5
2012,02,18,Sat,5,5,7.9,6
2012,02,19,Sun,5,6,10.3,10
2012,02,20,Mon,6,10,9.3,10
2012,02,21,Tue,10,10,9.0,12
2012,02,22,Wed,10,12,9.8,8
2012,02,23,Thu,12,8,11.8,8
2012,02,24,Fri,8,8,12.9,7
2012,02,25,Sat,8,7,12.4,8
2012,02,26,Sun,7,8,11.2,7
2012,02,27,Mon,8,7,10.3,7
2012,02,28,Tue,7,7,10.7,9
2012,02,29,Wed,7,9,11.7,7
2012,03,01,Thu,9,7,11.1,6
2012,03,02,Fri,7,6,11.3,5
2012,03,03,Sat,6,5,13.4,7
2012,03,04,Sun,5,7,13.0,10
2012,03,05,Mon,7,10,12.9,8
2012,03,06,Tue,10,8,13.1,9
2012,03,07,Wed,8,9,13.6,9
2012,03,08,Thu,9,9,14.0,8
2012,03,09,Fri,9,8,14.5,10
2012,03,10,Sat,8,10,13.5,12
2012,03,11,Sun,10,12,15.4,11
2012,03,12,Mon,12,11,16.5,15
2012,03,13,Tue,11,15,15.6,15
2012,03,14,Wed,15,15,16.2,14
2012,03,15,Thu,15,14,16.0,8
2012,03,16,Fri,14,8,16.7,15
2012,03,17,Sat,8,15,17.2,20
2012,03,18,Sun,15,20,17.7,18
2012,03,19,Mon,20,18,17.0,15
2012,03,20,Tue,18,15,17.6,13
2012,03,21,Wed,15,13,16.1,9
2012,03,22,Thu,13,9,17.0,11
2012,03,23,Fri,9,11,17.1,14
2012,03,24,Sat,11,14,17.7,19
2012,03,25,Sun,14,19,19.0,21
2012,03,26,Mon,19,21,20.3,23
2012,03,27,Tue,21,23,19.9,23
2012,03,28,Wed,23,23,21.9,17
2012,03,29,Thu,23,17,22.2,18
2012,03,30,Fri,17,18,21.0,18
2012,03,31,Sat,18,18,21.8,22
2012,04,01,Sun,18,22,21.1,21
2012,04,02,Mon,22,21,19.9,21
2012,04,03,Tue,21,21,19.5,20
2012,04,04,Wed,21,20,19.3,20
2012,04,05,Thu,20,20,19.4,22
2012,04,06,Fri,20,22,19.4,19
2012,04,07,Sat,22,19,21.3,22
2012,04,08,Sun,19,22,22.7,20
2012,04,09,Mon,22,20,21.9,21
2012,04,10,Tue,20,21,20.1,19
2012,04,11,Wed,21,19,21.3,21
2012,04,12,Thu,19,21,19.7,21
2012,04,13,Fri,21,21,22.2,21
2012,04,14,Sat,21,21,24.0,24
2012,04,15,Sun,21,24,24.5,25
2012,04,16,Mon,24,25,24.6,22
2012,04,17,Tue,25,22,25.3,25
2012,04,18,Wed,22,25,24.3,25
2012,04,19,Thu,25,25,23.1,23
2012,04,20,Fri,25,23,20.3,22
2012,04,21,Sat,23,22,22.8,30
2012,04,22,Sun,22,30,23.5,30
2012,04,23,Mon,30,30,24.3,22
2012,04,24,Tue,30,22,25.1,23
2012,04,25,Wed,22,23,25.5,27
2012,04,26,Thu,23,27,26.4,29
2012,04,27,Fri,27,29,26.3,30
2012,04,28,Sat,29,30,26.8,28
2012,04,29,Sun,30,28,28.7,27
2012,04,30,Mon,28,27,27.8,24
2012,05,01,Tue,27,24,26.5,23
2012,05,02,Wed,24,23,26.2,21
2012,05,03,Thu,23,21,25.8,21
2012,05,04,Fri,21,21,27.1,25
2012,05,05,Sat,21,25,26.7,30
2012,05,06,Sun,25,30,25.2,29
2012,05,07,Mon,30,29,24.6,27
2012,05,08,Tue,29,27,26.2,29
2012,05,09,Wed,27,29,25.8,30
2012,05,10,Thu,29,30,25.7,30
2012,05,11,Fri,30,30,27.4,28
2012,05,12,Sat,30,28,26.7,24
2012,05,13,Sun,28,24,26.6,25
2012,05,14,Mon,24,25,25.6,28
2012,05,15,Tue,25,28,28.1,31
2012,05,16,Wed,28,31,28.4,31
2012,05,17,Thu,31,31,28.9,31
2012,05,18,Fri,31,31,29.5,29
2012,05,19,Sat,31,29,29.8,33
2012,05,20,Sun,29,33,28.1,32
2012,05,21,Mon,33,32,28.0,28
2012,05,22,Tue,32,28,27.8,23
2012,05,23,Wed,28,23,28.6,25
2012,05,24,Thu,23,25,27.4,25
2012,05,25,Fri,25,25,28.5,29
2012,05,26,Sat,25,29,29.0,31
2012,05,27,Sun,29,31,28.8,31
2012,05,28,Mon,31,31,27.8,25
2012,05,29,Tue,31,25,27.7,27
2012,05,30,Wed,25,27,29.1,31
2012,05,31,Thu,27,31,29.4,28
2012,06,01,Fri,31,28,30.7,30
2012,06,02,Sat,28,30,31.3,32
2012,06,03,Sun,30,32,31.3,31
2012,06,04,Mon,32,31,30.3,32
2012,06,05,Tue,31,32,30.0,29
2012,06,06,Wed,32,29,33.1,31
2012,06,07,Thu,29,31,32.6,33
2012,06,08,Fri,31,33,30.9,34
2012,06,09,Sat,33,34,29.4,35
2012,06,10,Sun,34,35,33.2,36
2012,06,11,Mon,35,36,32.7,33
2012,06,12,Tue,36,33,32.4,35
2012,06,13,Wed,33,35,33.0,36
2012,06,14,Thu,35,36,33.3,34
2012,06,15,Fri,36,34,31.8,32
2012,06,16,Sat,34,32,31.3,34
2012,06,17,Sun,32,34,32.1,34
2012,06,18,Mon,34,34,32.3,34
2012,06,19,Tue,34,34,32.5,36
2012,06,20,Wed,34,36,30.2,33
2012,06,21,Thu,36,33,29.6,36
2012,06,22,Fri,33,36,30.4,37
2012,06,23,Sat,36,37,31.7,37
2012,06,24,Sun,37,37,30.1,34
2012,06,25,Mon,37,34,32.2,30
2012,06,26,Tue,34,30,30.4,26
2012,06,27,Wed,30,26,30.7,26
2012,06,28,Thu,26,26,31.1,29
2012,06,29,Fri,26,29,32.7,26
2012,06,30,Sat,29,26,32.4,30
2012,07,01,Sun,26,30,33.8,30
2012,07,02,Mon,30,30,33.2,28
2012,07,03,Tue,30,28,32.4,31
2012,07,04,Wed,28,31,32.0,31
2012,07,05,Thu,31,31,32.0,32
2012,07,06,Fri,31,32,32.1,34
2012,07,07,Sat,32,34,33.8,30
2012,07,08,Sun,34,30,32.5,27
2012,07,09,Mon,30,27,30.9,28
2012,07,10,Tue,27,28,31.7,30
2012,07,11,Wed,28,30,31.9,37
2012,07,12,Thu,30,37,32.7,35
2012,07,13,Fri,37,35,34.0,36
2012,07,14,Sat,35,36,32.4,35
2012,07,15,Sun,36,35,33.7,34
2012,07,16,Mon,35,34,33.7,32
2012,07,17,Tue,34,32,32.2,32
2012,07,18,Wed,32,32,31.1,31
2012,07,19,Thu,32,31,33.3,33
2012,07,20,Fri,31,33,34.7,32
2012,07,21,Sat,33,32,33.4,31
2012,07,22,Sun,32,31,32.4,32
2012,07,23,Mon,31,32,33.6,32
2012,07,24,Tue,32,32,33.7,31
2012,07,25,Wed,32,31,34.9,34
2012,07,26,Thu,31,34,34.4,33
2012,07,27,Fri,34,33,36.0,36
2012,07,28,Sat,33,36,35.2,37
2012,07,29,Sun,36,37,32.4,37
2012,07,30,Mon,37,37,34.3,37
2012,07,31,Tue,37,37,33.9,35
2012,08,01,Wed,37,35,33.0,30
2012,08,02,Thu,35,30,33.1,32
2012,08,03,Fri,30,32,33.3,33
2012,08,04,Sat,32,33,32.7,33
2012,08,05,Sun,33,33,33.8,31
2012,08,06,Mon,33,31,32.0,32
2012,08,07,Tue,31,32,30.2,33
2012,08,08,Wed,32,33,31.5,35
2012,08,09,Thu,33,35,31.7,34
2012,08,10,Fri,35,34,33.5,34
2012,08,11,Sat,34,34,33.3,35
2012,08,12,Sun,34,35,33.2,34
2012,08,13,Mon,35,34,33.6,31
2012,08,14,Tue,34,31,32.9,29
2012,08,15,Wed,31,29,33.6,32
2012,08,16,Thu,29,32,32.2,31
2012,08,17,Fri,32,31,31.2,31
2012,08,18,Sat,31,31,30.4,27
2012,08,19,Sun,31,27,30.6,26
2012,08,20,Mon,27,26,30.4,26
2012,08,21,Tue,26,26,30.2,27
2012,08,22,Wed,26,27,29.7,30
2012,08,23,Thu,27,30,30.2,31
2012,08,24,Fri,30,31,31.7,30
2012,08,25,Sat,31,30,29.8,29
2012,08,26,Sun,30,29,29.6,29
2012,08,27,Mon,29,29,30.4,31
2012,08,28,Tue,29,31,30.6,33
2012,08,29,Wed,31,33,30.9,33
2012,08,30,Thu,33,33,29.2,33
2012,08,31,Fri,33,33,29.2,28
2012,09,01,Sat,33,28,27.8,20
2012,09,02,Sun,28,20,28.9,25
2012,09,03,Mon,20,25,28.9,31
2012,09,04,Tue,25,31,28.3,32
2012,09,05,Wed,31,32,26.7,30
2012,09,06,Thu,32,30,27.7,28
2012,09,07,Fri,30,28,28.1,27
2012,09,08,Sat,28,27,26.8,22
2012,09,09,Sun,27,22,25.0,26
2012,09,10,Mon,22,26,25.0,22
2012,09,11,Tue,26,22,25.7,23
2012,09,12,Wed,22,23,26.2,24
2012,09,13,Thu,23,24,24.6,24
2012,09,14,Fri,24,24,24.2,26
2012,09,15,Sat,24,26,25.1,26
2012,09,16,Sun,26,26,23.6,23
2012,09,17,Mon,26,23,24.1,25
2012,09,18,Tue,23,25,24.4,27
2012,09,19,Wed,25,27,23.5,28
2012,09,20,Thu,27,28,24.5,26
2012,09,21,Fri,28,26,25.3,26
2012,09,22,Sat,26,26,25.0,27
2012,09,23,Sun,26,27,24.6,26
2012,09,24,Mon,27,26,24.0,25
2012,09,25,Tue,26,25,23.1,22
2012,09,26,Wed,25,22,23.5,22
2012,09,27,Thu,22,22,22.4,25
2012,09,28,Fri,22,25,23.7,23
2012,09,29,Sat,25,23,24.8,24
2012,09,30,Sun,23,24,24.5,24
2012,10,01,Mon,24,24,23.7,25
2012,10,02,Tue,24,25,23.3,25
2012,10,03,Wed,25,25,22.2,23
2012,10,04,Thu,25,23,21.2,23
2012,10,05,Fri,23,23,21.8,22
2012,10,06,Sat,23,22,20.6,23
2012,10,07,Sun,22,23,21.5,20
2012,10,08,Mon,23,20,20.6,19
2012,10,09,Tue,20,19,20.5,23
2012,10,10,Wed,19,23,20.7,23
2012,10,11,Thu,23,23,19.5,22
2012,10,12,Fri,23,22,20.0,21
2012,10,13,Sat,22,21,19.8,23
2012,10,14,Sun,21,23,20.1,23
2012,10,15,Mon,23,23,17.9,19
2012,10,16,Tue,23,19,19.1,18
2012,10,17,Wed,19,18,20.3,19
2012,10,18,Thu,18,19,20.4,19
2012,10,19,Fri,19,19,20.6,21
2012,10,20,Sat,19,21,20.2,21
2012,10,21,Sun,21,21,20.0,16
2012,10,22,Mon,21,16,19.9,19
2012,10,23,Tue,16,19,19.5,17
2012,10,24,Wed,19,17,17.6,16
2012,10,25,Thu,17,16,17.5,18
2012,10,26,Fri,16,18,16.3,17
2012,10,27,Sat,18,17,16.0,21
2012,10,28,Sun,17,21,16.0,17
2012,10,29,Mon,21,17,15.6,18
2012,10,30,Tue,17,18,16.0,18
2012,10,31,Wed,18,18,15.8,18
2012,11,01,Thu,18,18,16.2,19
2012,11,02,Fri,18,19,17.4,15
2012,11,03,Sat,19,15,17.0,13
2012,11,04,Sun,15,13,14.9,11
2012,11,05,Mon,13,11,15.9,14
2012,11,06,Tue,11,14,14.6,15
2012,11,07,Wed,14,15,14.3,13
